^#asWBOnFJ, 45.0489,9.27217,92.1927
F7VB3PJFWs, 22.9786,21.8471,16.6881
b!0z!4$7*1, 48.3395,70.3027,75.7982
%9zrrL!!oM, 90.63,30.5994,94.4281
zFe2PpA7dB, 7.00306,31.6728,70.2355
%cI%j*xXF#, 71.9021,54.2263,56.3517
ic3UOTlJkq, 38.4495,74.6697,16.6881
PqOOU1qf0w, 99.3303,3.91131,0.314985
4w#BbrQWkO, 90.4465,72.6024,74.3639
Qq4vpaA*59, 49.37,74.737,74.422
VgFd!NXST$, 5.68502,63,12.2355
X*BzpFy2sS, 51.3792,20.7706,45.1376
nN1pieHv&e, 1.43425,28.7034,13.2997
cODkigQIRG, 11.3028,74,74.8196
@7FjQWPJL^, 75.2324,73.1743,61.3914
Qn7f^IGy#1, 83.5627,36.2997,18.7248
!3b6*XLFsH, 68.4404,28.2416,19.1682
XjT9jLxFHQ, 58.0948,63.4557,37.3609
AHv6Vnefqn, 87.3547,21.5352,49.3731
RcZc^A4ZtC, 81.789,16.8318,97.6758
vZ!J4PiO5z, 21.9572,96.5107,10.8624
X%@JlsRX6C, 30.318,48.7615,10.107
eC5*%Y$VZO, 34.0856,8.76758,95.159
1ZtPg$fx$t, 90.9052,75.8502,49.2324
KC&AGIy$uU, 99.4557,60.1713,43.6086
Enl4*RBH@T, 29.0183,34.6942,6.96024
Rn4uD5A6ni, 23.208,39.5902,52.1437
oUWt!m6EoW, 97.6055,85.5963,8.15596
wL%K$FBFti, 94.6728,6.87462,95.052
t%hTDOwIR$, 22.578,64.6942,1.76147
$EOGhLB^%l, 23.2538,98.8624,43.9052
oyESFe^tv3, 78.9266,95.2385,36.4067
OqYsHj66or, 37.0734,63.1682,92.6697
cF6$QYyWiM, 58.9235,47.6789,59.578
WhWIFhPvbr, 94.0703,73.6269,59.1988
1&*rP8FHsj, 56.4312,30.5505,34.5658
WPCqRPdr%F, 24.4281,7.43731,35.3395
Nh7hWA%Imj, 46.5841,76.6636,94.7615
HxXaX7IkSj, 53.9144,62.9266,87.2966
AI6WC7yNr9, 46.4526,5.99694,20.578
gJCr!iKwn$, 88.4526,86.2966,11.7278
dWvC0wkBcu, 22.1101,90.0122,98.1376
J56A@7IK2r, 89.3242,63.8165,20.2446
^ll9M4Lnf^, 47.3456,24.8104,40
VEEL61b$HB, 21.5199,43.9021,68.5933
&a&dQ5D1mM, 67.7278,80.844,22.2752
80kggZt01w, 56.2263,76.4251,1.54128
EMu6h1JiTC, 54.318,97.3058,23.948
7Vihww9b!z, 44.3639,37.37,32.315
MjaV$M7Erg, 95.3303,6.04893,67.0122
B$yf16pfnT, 80.7951,17.4251,46.9541
fbc3GuqwsP, 42.3609,54.0948,61.4128
oAX!W9$@Yt, 38.1957,46.9633,38.2966
e*pmXF9XPi, 63.5963,99.4526,53.1101
wiEi#pyqE2, 8.12538,83.8257,17.8104
&&VgRmf@wh, 8.11315,84.4098,99.4924
Tov%62yp@i, 24.8991,51.2997,67.9419
#j57!3R%ut, 42.6269,39.0306,29.1468
Gjq7$U8lGU, 6.63303,54.6147,75.1682
Q#wyfY&eWl, 11.0979,73.7125,39.1346
v!of*L&nlY, 19.581,81.4495,49.4281
#7&*v7OhSE, 91.6942,77.8012,98.0703
8dkyZ1iWfe, 76.6116,76.1437,89.8502
5wOXDE*&zo, 4.61162,73.5229,41.7156
A##!3j*18R, 35.1713,19.1927,24.4954
Uyrcjjcwma, 65.9235,83.0398,5.17125
sMCOSOA#*q, 69.4281,15.8257,40.633
kk3FG^v0ds, 98.1162,77.8287,9.84709
UEFs6UCUDs, 66.8868,57.0398,33.5658
UsNFO979qd, 18.9541,94.4985,81.422
dBDIQaWOcN, 70.1529,30.2722,76.0122
ymt%XMr8U3, 39.3609,36.1101,61.8654
Hup314Z&Uv, 34.6024,81.9511,22.9725
0PqszS5mTa, 14.7187,49.7982,75.5749
Iwc5kmr15s, 44.5168,33.6758,67.2936
7d!@&8g1QP, 61.1988,81.0703,61.5749
dCFH&t9^9w, 11.9419,2.66667,27.9908
^ZaJ&nXmWc, 15.3486,83.1376,74.3914
ZNKJnhN4qq, 5.85627,11.1346,33.9969
ooLV&eLi6o, 77.5413,97.3884,22.6728
*ZMYA9YYJ#, 18.7431,84.2232,33.4771
utTUURJE%*, 61.3089,47.5352,44.4465
1lgJSnCBou, 3.77676,65.1804,66.8532
^FmBXk2Koo, 74.9664,12.4557,50.6728
#UtDbi0nVr, 6.2844,2.7156,66.4771
m7IP@NBJqa, 7.82263,67.5535,90.419
^wQ0T&oSfD, 87.9541,35.8624,27.0948
v8n89$at6x, 87.2263,35.6758,38.4312
O#nlf!OX%#, 13.3884,93.052,22.8043
KwnwGOYGmo, 35.7462,71.3639,67.7462
qGE2&9uk%!, 49.8073,87.8685,52.3058
&hRL@iQFCR, 94.0245,22.6667,82.896
7fEn0Ldel&, 20.526,95.6391,82.5963
eKEwouh6Gx, 98.7462,8.76453,43.2936
GnduS@QCV1, 97.5413,0.602446,43.156
JG8sQo268B, 35.0826,96.9755,35.4067
AR*F3&ZFtQ, 81.2477,77.2936,14.3211
yh0AX1PIhC, 25.896,6.8104,41.4832
w#Nv8zPEnW, 62.7064,57.9021,63.1804
D4dWuHbZY^, 80.3761,2.18043,55.0459
4v6soX!om5, 57.685,34.7859,25.9878
9OAdPpXmvs, 44.9144,65.2783,68.5168
nw^dIM9$ml, 97.5658,70.7676,26.3119
fn5x@LItf#, 44.9083,18.3333,76.3456
*LJQ4xRsgZ, 40.4832,50.4893,60.1774
bycLLXCB1Z, 38.0795,46.6972,54.6086
98j%N0Kopq, 60.5505,31.0275,3.09786
lDRY#g%S3s, 93.0581,13.8257,60.8624
rcjkXaF%#$, 78.4159,13.7431,91.3425
Q8J@Fqsj6E, 1.66667,64.2691,5.43119
*^BQ9UZAZJ, 48.0336,31.6514,21.3853
EF*ZKhT*1H, 17.5321,67.8868,46.1468
0qRVV3!6Dt, 97.6758,75.9541,25.6208
WMY2JHLF!M, 20.9358,18.2446,2.66361
JHcv#mxkJ1, 71.4159,45.5352,91.0795
7A10hgAi@s, 39.5933,36.3823,57.9419
LQui0Uka4o, 38.9786,51.3731,58.0398
VoWF5qMkcH, 26.9327,87.5535,44.2599
$Lap@bl9w@, 35.0153,4.3578,30.2661
o2s8tdFrnu, 14.8287,93.2936,1.41284
ohvz$h&3Zf, 90.3914,33.8654,87.3089
sS5OVgKtZ8, 52.1437,25.4404,65.7309
2nNkBY4Ope, 17.9052,67.844,22.7217
lFN9^btcsF, 91.2905,21.3364,98.2661
Q*BA@UZTA3, 41.9511,40.7584,45.2477
o9&sBAbBCV, 48.7492,68.0092,32.8868
j^$rcf^f87, 11.1009,21.893,81.1743
COTDqcL$YF, 4.88685,85.7706,81.5994
2A&Tm*@g1a, 44.9817,52.2508,41.6208
GD*t#A%Xi5, 86.7339,1.61774,46.5076
MaVRfaU0FP, 15.0153,0.737003,47.7982
8F@z*K@SL5, 58.9113,62.3731,20.159
senaMLGKmD, 98.6208,61.1743,77.0275
fwnO*UWQ!F, 95.8104,100.006,48.7309
ewKzSNOp0k, 49.4679,68.6728,9.85015
@%7pfK9r5j, 70.6453,55.2508,81.9541
^nCTXAnoxu, 45.4434,98.7034,28.4373
TgbtQO*ntI, 68.633,76.2263,73.7278
IPUYJOy5GJ, 79.315,54.8196,56.2783
Z1j@#&dOyn, 33.4465,76.3609,4.51376
JYmSsxSo7t, 4.10703,51.2263,60.7982
Mv!@wnRyGM, 89.6239,60.8654,31.1957
i6deJ%7YpA, 9.18043,82.5107,54.9388
a1Iu^Uzm52, 79.9113,18.2232,91.1621
&@m9VW&yWm, 14.6177,35.5841,64.9388
lTlhmN!9xK, 4.66361,52.2722,65.4862
SeORubMPx*, 51.0336,80.3486,79.7401
Nax4$Prx2!, 87.4587,98.107,91.367
9BIoD&2dC4, 26.7034,45.682,78.9694
4D*30*SybK, 100.107,46.5413,77.9847
&D5kyEzNT8, 14.7156,19.1804,62.9725
jc8vPfBqpA, 19.2508,98.3609,89.3578
@QULTQjbPs, 8.93272,38.4618,92.9633
BLHaRglM%n, 0.93578,98.7706,56.8868
K&9^Bxjw7s, 29.7554,63.948,3.66361
jU^DZX%UEv, 39.0306,86.578,59.7248
zg*#GItQ8V, 6.37615,74.0948,91.8318
5jkF4LoJv4, 62.5841,18.1529,2.38226
6WW*75bZLG, 46.1162,79.8502,8.59327
3ShAeKTaPn, 89.9021,38.3639,9.55657
DITV%5p3B%, 24.6453,75.1193,38.896
PUogbr7b!Y, 61.2538,52.8073,89.2599
lYQ773Y2aM, 20.9174,86.7523,93.9358
T!uptEW1VF, 80.0367,44.3119,71.4801
